location,name,freq,weighting,n_factors,date,ret
usa,momentum,monthly,ew,8,1966-10-31,-0.0077822354422688
usa,momentum,monthly,ew,8,1966-11-30,-0.000826204061392459
usa,momentum,monthly,ew,8,1966-12-31,0.0142332713002263
usa,momentum,monthly,ew,8,1967-01-31,-0.0880442908073936
usa,momentum,monthly,ew,8,1967-02-28,0.00186591350947263
usa,momentum,monthly,ew,8,1967-03-31,0.0254447620528208
usa,momentum,monthly,ew,8,1967-04-30,0.0190611912139841
usa,momentum,monthly,ew,8,1967-05-31,-0.00407471755132739
usa,momentum,monthly,ew,8,1967-06-30,0.0489555494121582
usa,momentum,monthly,ew,8,1967-07-31,0.00515890579473682
usa,momentum,monthly,ew,8,1967-08-31,-0.00869095117202929
usa,momentum,monthly,ew,8,1967-09-30,0.0286241230563582
usa,momentum,monthly,ew,8,1967-10-31,0.0221269309760799
usa,momentum,monthly,ew,8,1967-11-30,-0.0016718094203397
usa,momentum,monthly,ew,8,1967-12-31,0.0408056472937581
usa,momentum,monthly,ew,8,1968-01-31,0.00204703686736608
usa,momentum,monthly,ew,8,1968-02-29,-0.0197024475749079
usa,momentum,monthly,ew,8,1968-03-31,-0.0008082529360291
usa,momentum,monthly,ew,8,1968-04-30,0.0200097547679835
usa,momentum,monthly,ew,8,1968-05-31,0.0216610220664085
usa,momentum,monthly,ew,8,1968-06-30,-0.0118156788752131
usa,momentum,monthly,ew,8,1968-07-31,0.0152793032813903
usa,momentum,monthly,ew,8,1968-08-31,0.0271130060856525
usa,momentum,monthly,ew,8,1968-09-30,0.0057416202677162
usa,momentum,monthly,ew,8,1968-10-31,0.00400727631618283
usa,momentum,monthly,ew,8,1968-11-30,0.000654261656782138
usa,momentum,monthly,ew,8,1968-12-31,-0.00212368866304654
usa,momentum,monthly,ew,8,1969-01-31,-0.00643010219764378
usa,momentum,monthly,ew,8,1969-02-28,-0.0092246982207711
usa,momentum,monthly,ew,8,1969-03-31,0.0239682113052146
usa,momentum,monthly,ew,8,1969-04-30,0.0141402320480818
usa,momentum,monthly,ew,8,1969-05-31,0.0154813613674111
usa,momentum,monthly,ew,8,1969-06-30,0.00214833565376744
usa,momentum,monthly,ew,8,1969-07-31,0.0161613894300994
usa,momentum,monthly,ew,8,1969-08-31,0.011579657482427
usa,momentum,monthly,ew,8,1969-09-30,0.0186653540052521
usa,momentum,monthly,ew,8,1969-10-31,-0.0247538423822969
usa,momentum,monthly,ew,8,1969-11-30,0.030840243690249
usa,momentum,monthly,ew,8,1969-12-31,0.0663566075404475
usa,momentum,monthly,ew,8,1970-01-31,-0.0304498264264946
usa,momentum,monthly,ew,8,1970-02-28,0.00790357348705113
usa,momentum,monthly,ew,8,1970-03-31,0.00203340415111264
usa,momentum,monthly,ew,8,1970-04-30,0.0186001490028932
usa,momentum,monthly,ew,8,1970-05-31,0.0039802298351327
usa,momentum,monthly,ew,8,1970-06-30,0.0625289721399537
usa,momentum,monthly,ew,8,1970-07-31,0.00136230603311701
usa,momentum,monthly,ew,8,1970-08-31,-0.0395074922814738
usa,momentum,monthly,ew,8,1970-09-30,-0.0915584493143792
usa,momentum,monthly,ew,8,1970-10-31,0.0576660437326189
usa,momentum,monthly,ew,8,1970-11-30,0.0276114500989474
usa,momentum,monthly,ew,8,1970-12-31,-0.00511239151900254
usa,momentum,monthly,ew,8,1971-01-31,-0.0812456095247787
usa,momentum,monthly,ew,8,1971-02-28,-0.0124366013689533
usa,momentum,monthly,ew,8,1971-03-31,0.0155797352201437
usa,momentum,monthly,ew,8,1971-04-30,0.0132377555841047
usa,momentum,monthly,ew,8,1971-05-31,0.0080646027841769
usa,momentum,monthly,ew,8,1971-06-30,0.0181830824542222
usa,momentum,monthly,ew,8,1971-07-31,-0.00531415502477276
usa,momentum,monthly,ew,8,1971-08-31,0.0248159475460299
usa,momentum,monthly,ew,8,1971-09-30,0.0304161231152024
usa,momentum,monthly,ew,8,1971-10-31,0.010253927359931
usa,momentum,monthly,ew,8,1971-11-30,0.0130400938505022
usa,momentum,monthly,ew,8,1971-12-31,-0.0149129456445175
usa,momentum,monthly,ew,8,1972-01-31,-0.0353200177357316
usa,momentum,monthly,ew,8,1972-02-29,0.015412067204778
usa,momentum,monthly,ew,8,1972-03-31,0.0109444264545688
usa,momentum,monthly,ew,8,1972-04-30,0.0230438962099473
usa,momentum,monthly,ew,8,1972-05-31,0.0265879424341939
usa,momentum,monthly,ew,8,1972-06-30,0.0128648553678805
usa,momentum,monthly,ew,8,1972-07-31,0.0124175707788445
usa,momentum,monthly,ew,8,1972-08-31,-0.00907414326993656
usa,momentum,monthly,ew,8,1972-09-30,0.0133851106041743
usa,momentum,monthly,ew,8,1972-10-31,0.0161478755803555
usa,momentum,monthly,ew,8,1972-11-30,-0.0155513555159561
usa,momentum,monthly,ew,8,1972-12-31,0.037944877205493
usa,momentum,monthly,ew,8,1973-01-31,0.00515653854042203
usa,momentum,monthly,ew,8,1973-02-28,0.0129636787793641
usa,momentum,monthly,ew,8,1973-03-31,0.0253806972228849
usa,momentum,monthly,ew,8,1973-04-30,0.0493127870981673
usa,momentum,monthly,ew,8,1973-05-31,0.0476277452370065
usa,momentum,monthly,ew,8,1973-06-30,0.0314391233422785
usa,momentum,monthly,ew,8,1973-07-31,-0.0801967289704669
usa,momentum,monthly,ew,8,1973-08-31,0.0355589903457294
usa,momentum,monthly,ew,8,1973-09-30,-0.0138979168599765
usa,momentum,monthly,ew,8,1973-10-31,0.0382728561464301
usa,momentum,monthly,ew,8,1973-11-30,0.0287579946311771
usa,momentum,monthly,ew,8,1973-12-31,0.0827904238342402
usa,momentum,monthly,ew,8,1974-01-31,-0.109927799105155
usa,momentum,monthly,ew,8,1974-02-28,-0.00110398658683732
usa,momentum,monthly,ew,8,1974-03-31,-0.0309872287562556
usa,momentum,monthly,ew,8,1974-04-30,0.0142000632493172
usa,momentum,monthly,ew,8,1974-05-31,0.00732114244423491
usa,momentum,monthly,ew,8,1974-06-30,0.0175096242496193
usa,momentum,monthly,ew,8,1974-07-31,0.00792095661233716
usa,momentum,monthly,ew,8,1974-08-31,0.023221246424884
usa,momentum,monthly,ew,8,1974-09-30,0.0127522151649724
usa,momentum,monthly,ew,8,1974-10-31,-0.00919516714795147
usa,momentum,monthly,ew,8,1974-11-30,0.0250909330297137
usa,momentum,monthly,ew,8,1974-12-31,0.02695004402359
usa,momentum,monthly,ew,8,1975-01-31,-0.178854508170529
usa,momentum,monthly,ew,8,1975-02-28,-0.0141725703696332
usa,momentum,monthly,ew,8,1975-03-31,-0.0238131126649846
usa,momentum,monthly,ew,8,1975-04-30,0.0124883094933139
usa,momentum,monthly,ew,8,1975-05-31,0.000351614130103137
usa,momentum,monthly,ew,8,1975-06-30,-0.0118786144521436
usa,momentum,monthly,ew,8,1975-07-31,-0.0205182442883254
usa,momentum,monthly,ew,8,1975-08-31,-0.00523554726534876
usa,momentum,monthly,ew,8,1975-09-30,-0.0000859842478702407
usa,momentum,monthly,ew,8,1975-10-31,0.0127431514971715
usa,momentum,monthly,ew,8,1975-11-30,0.00715059360205273
usa,momentum,monthly,ew,8,1975-12-31,-0.0156139083725551
usa,momentum,monthly,ew,8,1976-01-31,-0.0231175868889412
usa,momentum,monthly,ew,8,1976-02-29,-0.0318691929991713
usa,momentum,monthly,ew,8,1976-03-31,0.00180486084911409
usa,momentum,monthly,ew,8,1976-04-30,-0.0111227998199252
usa,momentum,monthly,ew,8,1976-05-31,-0.0217695020020658
usa,momentum,monthly,ew,8,1976-06-30,-0.00181678582646591
usa,momentum,monthly,ew,8,1976-07-31,0.000204939340843547
usa,momentum,monthly,ew,8,1976-08-31,0.0022254765935181
usa,momentum,monthly,ew,8,1976-09-30,0.00576063407274762
usa,momentum,monthly,ew,8,1976-10-31,0.0079405517650667
usa,momentum,monthly,ew,8,1976-11-30,0.00626120314946685
usa,momentum,monthly,ew,8,1976-12-31,-0.0242910982166869
usa,momentum,monthly,ew,8,1977-01-31,0.00600116361808759
usa,momentum,monthly,ew,8,1977-02-28,0.00152962191706
usa,momentum,monthly,ew,8,1977-03-31,-0.00101504535903746
usa,momentum,monthly,ew,8,1977-04-30,0.0152297082436325
usa,momentum,monthly,ew,8,1977-05-31,0.00339987297092018
usa,momentum,monthly,ew,8,1977-06-30,0.00491512447093316
usa,momentum,monthly,ew,8,1977-07-31,-0.00445935207751276
usa,momentum,monthly,ew,8,1977-08-31,0.00496926357123209
usa,momentum,monthly,ew,8,1977-09-30,0.00702681581238972
usa,momentum,monthly,ew,8,1977-10-31,-0.00139133592279593
usa,momentum,monthly,ew,8,1977-11-30,0.00561481112841386
usa,momentum,monthly,ew,8,1977-12-31,0.0110220735736287
usa,momentum,monthly,ew,8,1978-01-31,-0.0147610180350836
usa,momentum,monthly,ew,8,1978-02-28,0.00969594448346408
usa,momentum,monthly,ew,8,1978-03-31,0.00782897912121753
usa,momentum,monthly,ew,8,1978-04-30,-0.00321692652595416
usa,momentum,monthly,ew,8,1978-05-31,0.0125350342464486
usa,momentum,monthly,ew,8,1978-06-30,0.00796653520105898
usa,momentum,monthly,ew,8,1978-07-31,0.021591865774869
usa,momentum,monthly,ew,8,1978-08-31,0.0228343931395542
usa,momentum,monthly,ew,8,1978-09-30,-0.0118705824966706
usa,momentum,monthly,ew,8,1978-10-31,-0.0556185649146257
usa,momentum,monthly,ew,8,1978-11-30,0.0106044543332426
usa,momentum,monthly,ew,8,1978-12-31,0.00805902394452794
usa,momentum,monthly,ew,8,1979-01-31,-0.0255871668867788
usa,momentum,monthly,ew,8,1979-02-28,-0.00236780782400423
usa,momentum,monthly,ew,8,1979-03-31,0.00305116539167485
usa,momentum,monthly,ew,8,1979-04-30,0.00155484953797971
usa,momentum,monthly,ew,8,1979-05-31,0.0000255120166814551
usa,momentum,monthly,ew,8,1979-06-30,0.0147332859945235
usa,momentum,monthly,ew,8,1979-07-31,-0.00765836131898763
usa,momentum,monthly,ew,8,1979-08-31,0.00149562953095009
usa,momentum,monthly,ew,8,1979-09-30,0.0174040877549354
usa,momentum,monthly,ew,8,1979-10-31,0.00503684282632717
usa,momentum,monthly,ew,8,1979-11-30,0.0459637333171743
usa,momentum,monthly,ew,8,1979-12-31,0.0341455662179823
usa,momentum,monthly,ew,8,1980-01-31,0.02628914015669
usa,momentum,monthly,ew,8,1980-02-29,0.0317471591500644
usa,momentum,monthly,ew,8,1980-03-31,-0.0567819799866413
usa,momentum,monthly,ew,8,1980-04-30,-0.00165430762498507
usa,momentum,monthly,ew,8,1980-05-31,-0.0196912401367695
usa,momentum,monthly,ew,8,1980-06-30,0.00263208985724531
usa,momentum,monthly,ew,8,1980-07-31,0.0109174623688994
usa,momentum,monthly,ew,8,1980-08-31,0.00833904689275671
usa,momentum,monthly,ew,8,1980-09-30,0.00365103275525986
usa,momentum,monthly,ew,8,1980-10-31,0.0370967432075513
usa,momentum,monthly,ew,8,1980-11-30,0.0469155084756702
usa,momentum,monthly,ew,8,1980-12-31,-0.0183508562648857
usa,momentum,monthly,ew,8,1981-01-31,-0.0450879035784147
usa,momentum,monthly,ew,8,1981-02-28,-0.00676543595135389
usa,momentum,monthly,ew,8,1981-03-31,-0.00510184276617116
usa,momentum,monthly,ew,8,1981-04-30,0.0122431023377831
usa,momentum,monthly,ew,8,1981-05-31,0.0236192149724207
usa,momentum,monthly,ew,8,1981-06-30,-0.00249703114760105
usa,momentum,monthly,ew,8,1981-07-31,-0.0131530736200035
usa,momentum,monthly,ew,8,1981-08-31,0.0010993580977844
usa,momentum,monthly,ew,8,1981-09-30,0.0322116899002272
usa,momentum,monthly,ew,8,1981-10-31,0.0137186407317957
usa,momentum,monthly,ew,8,1981-11-30,0.0233026616633393
usa,momentum,monthly,ew,8,1981-12-31,0.0158643828248658
usa,momentum,monthly,ew,8,1982-01-31,-0.00606533186872151
usa,momentum,monthly,ew,8,1982-02-28,0.0319957005121104
usa,momentum,monthly,ew,8,1982-03-31,0.0197818749929427
usa,momentum,monthly,ew,8,1982-04-30,-0.000828981226925379
usa,momentum,monthly,ew,8,1982-05-31,0.0203451125594806
usa,momentum,monthly,ew,8,1982-06-30,0.0431850083427083
usa,momentum,monthly,ew,8,1982-07-31,0.0267161354914231
usa,momentum,monthly,ew,8,1982-08-31,-0.0178657935401283
usa,momentum,monthly,ew,8,1982-09-30,0.0409698206086588
usa,momentum,monthly,ew,8,1982-10-31,0.0135747569149979
usa,momentum,monthly,ew,8,1982-11-30,0.0400301003581801
usa,momentum,monthly,ew,8,1982-12-31,0.000132119720745225
usa,momentum,monthly,ew,8,1983-01-31,-0.0392038547598185
usa,momentum,monthly,ew,8,1983-02-28,0.02842635749612
usa,momentum,monthly,ew,8,1983-03-31,0.00562348026366901
usa,momentum,monthly,ew,8,1983-04-30,0.00912440131099468
usa,momentum,monthly,ew,8,1983-05-31,-0.0195259243482217
usa,momentum,monthly,ew,8,1983-06-30,0.00639235943611943
usa,momentum,monthly,ew,8,1983-07-31,-0.0102412522360726
usa,momentum,monthly,ew,8,1983-08-31,-0.0159072626729651
usa,momentum,monthly,ew,8,1983-09-30,0.00306685866040098
usa,momentum,monthly,ew,8,1983-10-31,0.00569646164601674
usa,momentum,monthly,ew,8,1983-11-30,-0.00635444441751753
usa,momentum,monthly,ew,8,1983-12-31,0.0171255890945016
usa,momentum,monthly,ew,8,1984-01-31,-0.0138830804126745
usa,momentum,monthly,ew,8,1984-02-29,0.00805994517599758
usa,momentum,monthly,ew,8,1984-03-31,0.014164164229749
usa,momentum,monthly,ew,8,1984-04-30,0.0174667932742007
usa,momentum,monthly,ew,8,1984-05-31,0.00944521421946461
usa,momentum,monthly,ew,8,1984-06-30,0.00881932745627372
usa,momentum,monthly,ew,8,1984-07-31,0.0261064075925126
usa,momentum,monthly,ew,8,1984-08-31,-0.0201160724435785
usa,momentum,monthly,ew,8,1984-09-30,0.0201799477090924
usa,momentum,monthly,ew,8,1984-10-31,0.0279219638225423
usa,momentum,monthly,ew,8,1984-11-30,0.022556825839044
usa,momentum,monthly,ew,8,1984-12-31,0.0176410894132308
usa,momentum,monthly,ew,8,1985-01-31,-0.0525310720612111
usa,momentum,monthly,ew,8,1985-02-28,-0.0134574346128136
usa,momentum,monthly,ew,8,1985-03-31,0.000583590360471955
usa,momentum,monthly,ew,8,1985-04-30,0.0215421053852123
usa,momentum,monthly,ew,8,1985-05-31,0.0226001723798285
usa,momentum,monthly,ew,8,1985-06-30,0.0275126208598428
usa,momentum,monthly,ew,8,1985-07-31,-0.0100091217677607
usa,momentum,monthly,ew,8,1985-08-31,0.0127493976428917
usa,momentum,monthly,ew,8,1985-09-30,0.0128877936832934
usa,momentum,monthly,ew,8,1985-10-31,0.0286466205556352
usa,momentum,monthly,ew,8,1985-11-30,0.010155566216234
usa,momentum,monthly,ew,8,1985-12-31,0.00876135308838251
usa,momentum,monthly,ew,8,1986-01-31,0.00898633580049766
usa,momentum,monthly,ew,8,1986-02-28,0.0186314841090604
usa,momentum,monthly,ew,8,1986-03-31,0.0121715856957394
usa,momentum,monthly,ew,8,1986-04-30,0.00581967814864204
usa,momentum,monthly,ew,8,1986-05-31,0.0147951134567427
usa,momentum,monthly,ew,8,1986-06-30,0.0238216895936234
usa,momentum,monthly,ew,8,1986-07-31,0.00681942831467969
usa,momentum,monthly,ew,8,1986-08-31,-0.00986234805439115
usa,momentum,monthly,ew,8,1986-09-30,-0.0137008702561219
usa,momentum,monthly,ew,8,1986-10-31,0.00977005650030368
usa,momentum,monthly,ew,8,1986-11-30,0.00321383812503509
usa,momentum,monthly,ew,8,1986-12-31,0.00522924150428924
usa,momentum,monthly,ew,8,1987-01-31,0.000644982497079432
usa,momentum,monthly,ew,8,1987-02-28,-0.0121425397215078
usa,momentum,monthly,ew,8,1987-03-31,0.0134698459258208
usa,momentum,monthly,ew,8,1987-04-30,0.0192618343924392
usa,momentum,monthly,ew,8,1987-05-31,0.00609535506393821
usa,momentum,monthly,ew,8,1987-06-30,0.00105543242784198
usa,momentum,monthly,ew,8,1987-07-31,0.0316480837220371
usa,momentum,monthly,ew,8,1987-08-31,-0.00424297811757721
usa,momentum,monthly,ew,8,1987-09-30,0.00692647464528081
usa,momentum,monthly,ew,8,1987-10-31,-0.0253569276248147
usa,momentum,monthly,ew,8,1987-11-30,0.0210387363344213
usa,momentum,monthly,ew,8,1987-12-31,0.0245573603616158
usa,momentum,monthly,ew,8,1988-01-31,-0.0605873304363422
usa,momentum,monthly,ew,8,1988-02-29,-0.0159517696971209
usa,momentum,monthly,ew,8,1988-03-31,-0.00699840265619048
usa,momentum,monthly,ew,8,1988-04-30,0.0109132739284968
usa,momentum,monthly,ew,8,1988-05-31,0.00542367842638412
usa,momentum,monthly,ew,8,1988-06-30,0.0112556158711247
usa,momentum,monthly,ew,8,1988-07-31,-0.00133839411905821
usa,momentum,monthly,ew,8,1988-08-31,0.0000199247492524346
usa,momentum,monthly,ew,8,1988-09-30,0.00812891853799582
usa,momentum,monthly,ew,8,1988-10-31,0.0169851105527195
usa,momentum,monthly,ew,8,1988-11-30,0.00991229511569523
usa,momentum,monthly,ew,8,1988-12-31,0.00841592835833943
usa,momentum,monthly,ew,8,1989-01-31,-0.0111458374075921
usa,momentum,monthly,ew,8,1989-02-28,0.00372341567281863
usa,momentum,monthly,ew,8,1989-03-31,0.018281872264498
usa,momentum,monthly,ew,8,1989-04-30,0.0171760946423287
usa,momentum,monthly,ew,8,1989-05-31,0.0163182558455689
usa,momentum,monthly,ew,8,1989-06-30,0.00438326804145073
usa,momentum,monthly,ew,8,1989-07-31,0.0312065181650072
usa,momentum,monthly,ew,8,1989-08-31,0.0119810482229344
usa,momentum,monthly,ew,8,1989-09-30,0.00915478895476566
usa,momentum,monthly,ew,8,1989-10-31,0.0102218256154675
usa,momentum,monthly,ew,8,1989-11-30,0.0197996833142703
usa,momentum,monthly,ew,8,1989-12-31,0.024819821938703
usa,momentum,monthly,ew,8,1990-01-31,-0.017907049421602
usa,momentum,monthly,ew,8,1990-02-28,0.0063881613815507
usa,momentum,monthly,ew,8,1990-03-31,0.00267151825984901
usa,momentum,monthly,ew,8,1990-04-30,0.00944787183749338
usa,momentum,monthly,ew,8,1990-05-31,0.0327026999881604
usa,momentum,monthly,ew,8,1990-06-30,0.0158265122310452
usa,momentum,monthly,ew,8,1990-07-31,0.0148571081045863
usa,momentum,monthly,ew,8,1990-08-31,-0.0035469421398941
usa,momentum,monthly,ew,8,1990-09-30,0.0265796436488002
usa,momentum,monthly,ew,8,1990-10-31,0.0381909438959731
usa,momentum,monthly,ew,8,1990-11-30,-0.0184411711609231
usa,momentum,monthly,ew,8,1990-12-31,0.0297632582018755
usa,momentum,monthly,ew,8,1991-01-31,-0.0388671034593213
usa,momentum,monthly,ew,8,1991-02-28,-0.0633637655807412
usa,momentum,monthly,ew,8,1991-03-31,0.00622964286219158
usa,momentum,monthly,ew,8,1991-04-30,-0.0133624891698805
usa,momentum,monthly,ew,8,1991-05-31,0.0206187112727311
usa,momentum,monthly,ew,8,1991-06-30,-0.00448460868645477
usa,momentum,monthly,ew,8,1991-07-31,0.0173035502210753
usa,momentum,monthly,ew,8,1991-08-31,0.0141587991846639
usa,momentum,monthly,ew,8,1991-09-30,0.0182660358909086
usa,momentum,monthly,ew,8,1991-10-31,0.0184417343969581
usa,momentum,monthly,ew,8,1991-11-30,0.00280674492080421
usa,momentum,monthly,ew,8,1991-12-31,0.0491747390466694
usa,momentum,monthly,ew,8,1992-01-31,-0.0842766413540601
usa,momentum,monthly,ew,8,1992-02-29,-0.0161909048673251
usa,momentum,monthly,ew,8,1992-03-31,-0.00545068244163419
usa,momentum,monthly,ew,8,1992-04-30,0.00106024336878752
usa,momentum,monthly,ew,8,1992-05-31,0.0019430015810827
usa,momentum,monthly,ew,8,1992-06-30,0.0165547044797462
usa,momentum,monthly,ew,8,1992-07-31,0.0166037711778047
usa,momentum,monthly,ew,8,1992-08-31,0.00590754360688725
usa,momentum,monthly,ew,8,1992-09-30,0.0136709077524703
usa,momentum,monthly,ew,8,1992-10-31,0.00907921233076861
usa,momentum,monthly,ew,8,1992-11-30,-0.00673349801574996
usa,momentum,monthly,ew,8,1992-12-31,0.0173138860233463
usa,momentum,monthly,ew,8,1993-01-31,-0.00774361588009469
usa,momentum,monthly,ew,8,1993-02-28,0.00627104348099485
usa,momentum,monthly,ew,8,1993-03-31,0.0211403558750253
usa,momentum,monthly,ew,8,1993-04-30,0.00667901151032936
usa,momentum,monthly,ew,8,1993-05-31,-0.00695991408144095
usa,momentum,monthly,ew,8,1993-06-30,0.0191998927769228
usa,momentum,monthly,ew,8,1993-07-31,0.0191544092767832
usa,momentum,monthly,ew,8,1993-08-31,0.00866294735045768
usa,momentum,monthly,ew,8,1993-09-30,0.0139648936650598
usa,momentum,monthly,ew,8,1993-10-31,-0.0106370211400737
usa,momentum,monthly,ew,8,1993-11-30,-0.0164102894030098
usa,momentum,monthly,ew,8,1993-12-31,0.015070953805919
usa,momentum,monthly,ew,8,1994-01-31,-0.00653101211653903
usa,momentum,monthly,ew,8,1994-02-28,0.00436181082085616
usa,momentum,monthly,ew,8,1994-03-31,-0.00657815592233381
usa,momentum,monthly,ew,8,1994-04-30,0.0238748804698185
usa,momentum,monthly,ew,8,1994-05-31,-0.00242087539856602
usa,momentum,monthly,ew,8,1994-06-30,0.015477854238745
usa,momentum,monthly,ew,8,1994-07-31,0.00628862124908722
usa,momentum,monthly,ew,8,1994-08-31,-0.00356334213109623
usa,momentum,monthly,ew,8,1994-09-30,0.00893290822467817
usa,momentum,monthly,ew,8,1994-10-31,0.0196414353576999
usa,momentum,monthly,ew,8,1994-11-30,0.0155157446813065
usa,momentum,monthly,ew,8,1994-12-31,0.0367474879104546
usa,momentum,monthly,ew,8,1995-01-31,-0.0284559051379772
usa,momentum,monthly,ew,8,1995-02-28,0.00322045973147112
usa,momentum,monthly,ew,8,1995-03-31,0.00791421368780056
usa,momentum,monthly,ew,8,1995-04-30,0.00653385238417455
usa,momentum,monthly,ew,8,1995-05-31,0.0060739888788455
usa,momentum,monthly,ew,8,1995-06-30,0.0112875747308715
usa,momentum,monthly,ew,8,1995-07-31,0.0171890900504832
usa,momentum,monthly,ew,8,1995-08-31,0.0067999374947421
usa,momentum,monthly,ew,8,1995-09-30,0.0117524756914323
usa,momentum,monthly,ew,8,1995-10-31,0.0203302574023514
usa,momentum,monthly,ew,8,1995-11-30,0.0236269397007342
usa,momentum,monthly,ew,8,1995-12-31,0.0302699557619783
usa,momentum,monthly,ew,8,1996-01-31,-0.024286955795908
usa,momentum,monthly,ew,8,1996-02-29,-0.00455626708277055
usa,momentum,monthly,ew,8,1996-03-31,-0.00457033450398579
usa,momentum,monthly,ew,8,1996-04-30,0.00091375867563312
usa,momentum,monthly,ew,8,1996-05-31,-0.0000891404764853951
usa,momentum,monthly,ew,8,1996-06-30,-0.0015884834363628
usa,momentum,monthly,ew,8,1996-07-31,-0.00821905902604088
usa,momentum,monthly,ew,8,1996-08-31,0.00747443452792399
usa,momentum,monthly,ew,8,1996-09-30,0.0140994440541019
usa,momentum,monthly,ew,8,1996-10-31,0.0368231403085534
usa,momentum,monthly,ew,8,1996-11-30,0.00470789176472529
usa,momentum,monthly,ew,8,1996-12-31,0.0356316277815419
usa,momentum,monthly,ew,8,1997-01-31,-0.036503177749407
usa,momentum,monthly,ew,8,1997-02-28,0.00133756122272842
usa,momentum,monthly,ew,8,1997-03-31,0.0249092741495593
usa,momentum,monthly,ew,8,1997-04-30,0.031003046102591
usa,momentum,monthly,ew,8,1997-05-31,-0.0228586151873967
usa,momentum,monthly,ew,8,1997-06-30,0.0252716493216304
usa,momentum,monthly,ew,8,1997-07-31,0.0342764359320248
usa,momentum,monthly,ew,8,1997-08-31,-0.00823308593152558
usa,momentum,monthly,ew,8,1997-09-30,0.00529811501025604
usa,momentum,monthly,ew,8,1997-10-31,-0.0033999528342588
usa,momentum,monthly,ew,8,1997-11-30,0.0311157757201959
usa,momentum,monthly,ew,8,1997-12-31,0.0711798353135081
usa,momentum,monthly,ew,8,1998-01-31,-0.0406091681136254
usa,momentum,monthly,ew,8,1998-02-28,0.0014781524221624
usa,momentum,monthly,ew,8,1998-03-31,0.0151764077338145
usa,momentum,monthly,ew,8,1998-04-30,-0.00641317757546926
usa,momentum,monthly,ew,8,1998-05-31,0.0112496793456127
usa,momentum,monthly,ew,8,1998-06-30,0.0546212127809316
usa,momentum,monthly,ew,8,1998-07-31,0.02288676574422
usa,momentum,monthly,ew,8,1998-08-31,0.0273105045843845
usa,momentum,monthly,ew,8,1998-09-30,0.0120128611372075
usa,momentum,monthly,ew,8,1998-10-31,-0.0278280369509859
usa,momentum,monthly,ew,8,1998-11-30,-0.0209933349554311
usa,momentum,monthly,ew,8,1998-12-31,0.0644976815726229
usa,momentum,monthly,ew,8,1999-01-31,-0.0258882170701674
usa,momentum,monthly,ew,8,1999-02-28,-0.0101304571231887
usa,momentum,monthly,ew,8,1999-03-31,0.0171230544140648
usa,momentum,monthly,ew,8,1999-04-30,-0.00965618279214101
usa,momentum,monthly,ew,8,1999-05-31,-0.0306956056879809
usa,momentum,monthly,ew,8,1999-06-30,0.0303601790527764
usa,momentum,monthly,ew,8,1999-07-31,0.00212159258359663
usa,momentum,monthly,ew,8,1999-08-31,0.0262541077660955
usa,momentum,monthly,ew,8,1999-09-30,0.0329246097691349
usa,momentum,monthly,ew,8,1999-10-31,0.0405332349621404
usa,momentum,monthly,ew,8,1999-11-30,0.0258662706953488
usa,momentum,monthly,ew,8,1999-12-31,0.0824889335153702
usa,momentum,monthly,ew,8,2000-01-31,-0.00174873124024445
usa,momentum,monthly,ew,8,2000-02-29,0.173197923923204
usa,momentum,monthly,ew,8,2000-03-31,-0.047179936066912
usa,momentum,monthly,ew,8,2000-04-30,-0.0913370311345045
usa,momentum,monthly,ew,8,2000-05-31,-0.0357217034240398
usa,momentum,monthly,ew,8,2000-06-30,0.0679280173907941
usa,momentum,monthly,ew,8,2000-07-31,-0.00353719956769942
usa,momentum,monthly,ew,8,2000-08-31,0.0523905970948757
usa,momentum,monthly,ew,8,2000-09-30,0.0475682222131419
usa,momentum,monthly,ew,8,2000-10-31,0.0253537755242763
usa,momentum,monthly,ew,8,2000-11-30,0.0550382803050574
usa,momentum,monthly,ew,8,2000-12-31,0.116229230027027
usa,momentum,monthly,ew,8,2001-01-31,-0.349203098221539
usa,momentum,monthly,ew,8,2001-02-28,0.103200956596691
usa,momentum,monthly,ew,8,2001-03-31,0.0767460019112259
usa,momentum,monthly,ew,8,2001-04-30,-0.0433723923281974
usa,momentum,monthly,ew,8,2001-05-31,-0.00154400254898789
usa,momentum,monthly,ew,8,2001-06-30,0.0311830197988108
usa,momentum,monthly,ew,8,2001-07-31,0.0517207278000177
usa,momentum,monthly,ew,8,2001-08-31,0.0534010321062593
usa,momentum,monthly,ew,8,2001-09-30,0.0752770622308926
usa,momentum,monthly,ew,8,2001-10-31,-0.0709516817942822
usa,momentum,monthly,ew,8,2001-11-30,-0.0661973821421646
usa,momentum,monthly,ew,8,2001-12-31,-0.0257621569444295
usa,momentum,monthly,ew,8,2002-01-31,0.0154462840237936
usa,momentum,monthly,ew,8,2002-02-28,0.0371675737408947
usa,momentum,monthly,ew,8,2002-03-31,-0.0172107917442884
usa,momentum,monthly,ew,8,2002-04-30,0.0591932496387106
usa,momentum,monthly,ew,8,2002-05-31,0.0476508622076983
usa,momentum,monthly,ew,8,2002-06-30,0.0838078841438157
usa,momentum,monthly,ew,8,2002-07-31,0.0305205698589479
usa,momentum,monthly,ew,8,2002-08-31,0.00786143704503427
usa,momentum,monthly,ew,8,2002-09-30,0.0711903760701972
usa,momentum,monthly,ew,8,2002-10-31,-0.0391163218092868
